Time,K004b_Raum.room_temperature
5530,20.5728
5530,20.5728
5531,20.5736
5532,20.5744
5533,20.5752
5534,20.576
5535,20.5768
5536,20.5775
5537,20.5783
5538,20.579
5539,20.5798
5540,20.5805
5540,20.5805
5541,20.5812
5542,20.5819
5543,20.5826
5544,20.5832
5545,20.5839
5546,20.5845
5547,20.5852
5548,20.5858
5549,20.5864
5550,20.587
5550,20.587
5551,20.5875
5552,20.5881
5553,20.5886
5554,20.5892
5555,20.5897
5556,20.5902
5557,20.5907
5558,20.5911
5559,20.5916
5560,20.592
5560,20.592
5561,20.5924
5562,20.5928
5563,20.5933
5564,20.5937
5565,20.594
5566,20.5944
5567,20.5948
5568,20.5951
5569,20.5955
5570,20.5958
5570,20.5958
5571,20.5962
5572,20.5965
5573,20.5968
5574,20.5971
5575,20.5974
5576,20.5977
5577,20.598
5578,20.5982
5579,20.5985
5580,20.5987
5580,20.5987
5581,20.599
5582,20.5992
5583,20.5994
5584,20.5997
5585,20.5999
5586,20.6001
5587,20.6003
5588,20.6006
5589,20.6008
5590,20.601
5590,20.601
5591,20.6012
5592,20.6014
5593,20.6017
5594,20.6019
5595,20.6021
5596,20.6023
5597,20.6025
5598,20.6027
5599,20.603
5600,20.6032
5600,20.6032
5601,20.6034
5602,20.6036
5603,20.6038
5604,20.6041
5605,20.6043
5606,20.6045
5607,20.6047
5608,20.6049
5609,20.6051
5610,20.6053
5610,20.6053
5611,20.6054
5612,20.6056
5613,20.6058
5614,20.606
5615,20.6061
5616,20.6063
5617,20.6064
5618,20.6065
5619,20.6067
5620,20.6068
5620,20.6068
5621,20.6069
5622,20.607
5623,20.6071
5624,20.6073
5625,20.6074
5626,20.6075
5627,20.6076
5628,20.6077
5629,20.6078
5630,20.6079
5630,20.6079
5631,20.608
5632,20.6081
5633,20.6082
5634,20.6083
5635,20.6084
5636,20.6085
5637,20.6085
5638,20.6086
5639,20.6087
5640,20.6088
5640,20.6088
5641,20.6088
5642,20.6089
5643,20.6089
5644,20.609
5645,20.609
5646,20.609
5647,20.609
5648,20.609
5649,20.609
5650,20.609
5650,20.609
5651,20.609
5652,20.609
5653,20.6089
5654,20.6088
5655,20.6088
5656,20.6087
5657,20.6086
5658,20.6084
5659,20.6083
5660,20.6081
5660,20.6081
5661,20.608
5662,20.6078
5663,20.6076
5664,20.6074
5665,20.6072
5666,20.607
5667,20.6068
5668,20.6066
5669,20.6064
5670,20.6061
5670,20.6061
5671,20.6059
5672,20.6056
5673,20.6053
5674,20.605
5675,20.6047
5676,20.6044
5677,20.6041
5678,20.6037
5679,20.6034
5680,20.603
5680,20.603
5681,20.6027
5682,20.6023
5683,20.602
5684,20.6016
5685,20.6013
5686,20.6009
5687,20.6006
5688,20.6003
5689,20.6
5690,20.5997
5690,20.5997
5691,20.5994
5692,20.5991
5693,20.5988
5694,20.5985
5695,20.5981
5696,20.5978
5697,20.5975
5698,20.5972
5699,20.5968
5700,20.5965
5700,20.5965
5701,20.5962
5702,20.5958
5703,20.5955
5704,20.5951
5705,20.5947
5706,20.5943
5707,20.5939
5708,20.5936
5709,20.5931
5710,20.5927
5710,20.5927
5711,20.5923
5712,20.5919
5713,20.5914
5714,20.591
5715,20.5905
5716,20.59
5717,20.5895
5718,20.589
5719,20.5885
5720,20.5879
5720,20.5879
5721,20.5874
5722,20.5868
5723,20.5862
5724,20.5856
5725,20.585
5726,20.5843
5727,20.5837
5728,20.583
5729,20.5823
5730,20.5816
5730,20.5816
5731,20.5809
5732,20.5802
5733,20.5794
5734,20.5787
5735,20.578
5736,20.5774
5737,20.5767
5738,20.576
5739,20.5753
5740,20.5746
5740,20.5746
5741,20.5739
5742,20.5733
5743,20.5726
5744,20.572
5745,20.5713
5746,20.5707
5747,20.5701
5748,20.5695
5749,20.5689
5750,20.5683
5750,20.5683
5751,20.5677
5752,20.5671
5753,20.5664
5754,20.5658
5755,20.5651
5756,20.5645
5757,20.5638
5758,20.5631
5759,20.5624
5760,20.5617
5760,20.5617
5761,20.561
5762,20.5602
5763,20.5595
5764,20.5588
5765,20.5581
5766,20.5574
5767,20.5566
5768,20.5559
5769,20.5552
5770,20.5545
5770,20.5545
5771,20.5538
5772,20.5531
5773,20.5525
5774,20.5518
5775,20.5512
5776,20.5506
5777,20.5501
5778,20.5495
5779,20.549
5780,20.5485
5780,20.5485
5781,20.548
5782,20.5475
5783,20.5471
5784,20.5466
5785,20.5462
5786,20.5458
5787,20.5454
5788,20.545
5789,20.5446
5790,20.5443
5790,20.5443
5791,20.5439
5792,20.5436
5793,20.5432
5794,20.5429
5795,20.5425
5796,20.5422
5797,20.5418
5798,20.5414
5799,20.5411
5800,20.5407
5800,20.5407
5801,20.5404
5802,20.54
5803,20.5396
5804,20.5393
5805,20.5389
5806,20.5385
5807,20.5382
5808,20.5378
5809,20.5374
5810,20.5371
5810,20.5371
5811,20.5367
5812,20.5363
5813,20.5359
5814,20.5355
5815,20.5351
5816,20.5346
5817,20.5342
5818,20.5337
5819,20.5332
5820,20.5327
5820,20.5327
5821,20.5321
5822,20.5316
5823,20.531
5824,20.5304
5825,20.5298
5826,20.5291
5827,20.5284
5828,20.5277
5829,20.527
5830,20.5262
5830,20.5262
5831,20.5255
5832,20.5247
5833,20.5239
5834,20.5231
5835,20.5224
5836,20.5216
5837,20.5208
5838,20.5201
5839,20.5193
5840,20.5185
5840,20.5185
5841,20.5177
5842,20.517
5843,20.5162
5844,20.5155
5845,20.5148
5846,20.5141
5847,20.5133
5848,20.5126
5849,20.512
5850,20.5113
5850,20.5113
5851,20.5106
5852,20.5099
5853,20.5092
5854,20.5084
5855,20.5077
5856,20.5069
5857,20.5061
5858,20.5053
5859,20.5045
5860,20.5037
5860,20.5037
5861,20.5028
5862,20.502
5863,20.5011
5864,20.5002
5865,20.4993
5866,20.4984
5867,20.4975
5868,20.4966
5869,20.4957
5870,20.4948
5870,20.4948
5871,20.4938
5872,20.4928
5873,20.4918
5874,20.4907
5875,20.4896
5876,20.4884
5877,20.4871
5878,20.4859
5879,20.4845
5880,20.4832
5880,20.4832
5881,20.4818
5882,20.4804
5883,20.479
5884,20.4776
5885,20.4761
5886,20.4747
5887,20.4733
5888,20.4719
5889,20.4705
5890,20.469
5890,20.469
5891,20.4676
5892,20.4662
5893,20.4648
5894,20.4634
5895,20.4621
5896,20.4607
5897,20.4594
5898,20.4581
5899,20.4568
5900,20.4555
5900,20.4555
5901,20.4543
5902,20.453
5903,20.4518
5904,20.4506
5905,20.4495
5906,20.4483
5907,20.4472
5908,20.4461
5909,20.4451
5910,20.444
5910,20.444
5911,20.443
5912,20.4419
5913,20.4409
5914,20.4399
5915,20.4389
5916,20.4379
5917,20.4369
5918,20.4359
5919,20.4349
5920,20.4339
5920,20.4339
5921,20.4329
5922,20.4319
5923,20.4309
5924,20.43
5925,20.429
5926,20.428
5927,20.4271
5928,20.4261
5929,20.4252
5930,20.4242
5930,20.4242
5931,20.4233
5932,20.4223
5933,20.4212
5934,20.4201
5935,20.419
5936,20.4179
5937,20.4167
5938,20.4155
5939,20.4142
5940,20.4129
5940,20.4129
5941,20.4116
5942,20.4102
5943,20.4088
5944,20.4074
5945,20.406
5946,20.4046
5947,20.4031
5948,20.4016
5949,20.4001
5950,20.3986
5950,20.3986
5951,20.397
5952,20.3955
5953,20.394
5954,20.3925
5955,20.391
5956,20.3896
5957,20.3881
5958,20.3867
5959,20.3853
5960,20.3839
5960,20.3839
5961,20.3825
5962,20.3812
5963,20.3798
5964,20.3784
5965,20.377
5966,20.3757
5967,20.3743
5968,20.3729
5969,20.3716
5970,20.3702
5970,20.3702
5971,20.3689
5972,20.3676
5973,20.3663
5974,20.3651
5975,20.364
5976,20.3628
5977,20.3618
5978,20.3607
5979,20.3597
5980,20.3588
5980,20.3588
5981,20.3579
5982,20.357
5983,20.3561
5984,20.3552
5985,20.3544
5986,20.3535
5987,20.3527
5988,20.3519
5989,20.3511
5990,20.3503
5990,20.3503
5991,20.3496
5992,20.3488
5993,20.348
5994,20.3471
5995,20.3463
5996,20.3454
5997,20.3446
5998,20.3437
5999,20.3427
6000,20.3418
6000,20.3418
6001,20.3408
6002,20.3398
6003,20.3387
6004,20.3376
6005,20.3365
6006,20.3352
6007,20.334
6008,20.3326
6009,20.3313
6010,20.3298
6010,20.3298
6011,20.3284
6012,20.327
6013,20.3257
6014,20.3244
6015,20.3232
6016,20.322
6017,20.3209
6018,20.3198
6019,20.3188
6020,20.3178
6020,20.3178
6021,20.3169
6022,20.3159
6023,20.315
6024,20.3141
6025,20.3131
6026,20.3122
6027,20.3113
6028,20.3104
6029,20.3095
6030,20.3086
6030,20.3086
6031,20.3077
6032,20.3068
6033,20.3059
6034,20.305
6035,20.3041
6036,20.3032
6037,20.3023
6038,20.3013
6039,20.3004
6040,20.2994
6040,20.2994
6041,20.2985
6042,20.2976
6043,20.2967
6044,20.2958
6045,20.2949
6046,20.2941
6047,20.2933
6048,20.2925
6049,20.2917
6050,20.2909
6050,20.2909
6051,20.2901
6052,20.2894
6053,20.2885
6054,20.2877
6055,20.2869
6056,20.286
6057,20.2851
6058,20.2842
6059,20.2833
6060,20.2823
6060,20.2823
6061,20.2813
6062,20.2803
6063,20.2793
6064,20.2782
6065,20.2771
6066,20.2759
6067,20.2747
6068,20.2735
6069,20.2722
6070,20.2709
6070,20.2709
6071,20.2695
6072,20.2682
6073,20.2669
6074,20.2655
6075,20.2642
6076,20.2628
6077,20.2615
6078,20.2601
6079,20.2587
6080,20.2574
6080,20.2574
6081,20.256
6082,20.2547
6083,20.2535
6084,20.2523
6085,20.2511
6086,20.2499
6087,20.2488
6088,20.2478
6089,20.2468
6090,20.2458
6090,20.2458
6091,20.2449
6092,20.244
6093,20.2432
6094,20.2424
6095,20.2417
6096,20.2411
6097,20.2405
6098,20.24
6099,20.2395
6100,20.2391
6100,20.2391
6101,20.2386
6102,20.2382
6103,20.2378
6104,20.2373
6105,20.2368
6106,20.2363
6107,20.2358
6108,20.2353
6109,20.2347
6110,20.2342
6110,20.2342
6111,20.2336
6112,20.2329
6113,20.2322
6114,20.2314
6115,20.2305
6116,20.2296
6117,20.2286
6118,20.2276
6119,20.2265
6120,20.2253
6120,20.2253
6121,20.2241
6122,20.2229
6123,20.2217
6124,20.2205
6125,20.2193
6126,20.2181
6127,20.2168
6128,20.2156
6129,20.2144
6130,20.2131
6130,20.2131
6131,20.2119
6132,20.2107
6133,20.2095
6134,20.2083
6135,20.2071
6136,20.2059
6137,20.2047
6138,20.2036
6139,20.2024
6140,20.2013
6140,20.2013
6141,20.2001
6142,20.1989
6143,20.1977
6144,20.1964
6145,20.1951
6146,20.1937
6147,20.1922
6148,20.1908
6149,20.1892
6150,20.1877
6150,20.1877
6151,20.1861
6152,20.1845
6153,20.1828
6154,20.1812
6155,20.1795
6156,20.1778
6157,20.1762
6158,20.1745
6159,20.1727
6160,20.171
6160,20.171
6161,20.1693
6162,20.1675
6163,20.1657
6164,20.1639
6165,20.1621
6166,20.1602
6167,20.1583
6168,20.1564
6169,20.1545
6170,20.1525
6170,20.1525
6171,20.1506
6172,20.1486
6173,20.1466
6174,20.1446
6175,20.1426
6176,20.1406
6177,20.1385
6178,20.1365
6179,20.1344
6180,20.1324
6180,20.1324
6181,20.1303
6182,20.1282
6183,20.1262
6184,20.1242
6185,20.1222
6186,20.1203
6187,20.1184
6188,20.1164
6189,20.1145
6190,20.1127
6190,20.1127
6191,20.1108
6192,20.1089
6193,20.107
6194,20.1051
6195,20.1031
6196,20.1012
6197,20.0992
6198,20.0972
6199,20.0952
6200,20.0932
6200,20.0932
6201,20.0912
6202,20.0892
6203,20.0872
6204,20.0852
6205,20.0833
6206,20.0813
6207,20.0794
6208,20.0775
6209,20.0757
6210,20.0738
6210,20.0738
6211,20.072
6212,20.0701
6213,20.0683
6214,20.0665
6215,20.0647
6216,20.0629
6217,20.0611
6218,20.0594
6219,20.0576
6220,20.0559
6220,20.0559
6221,20.0541
6222,20.0524
6223,20.0507
6224,20.0491
6225,20.0474
6226,20.0458
6227,20.0442
6228,20.0427
6229,20.0411
6230,20.0396
6230,20.0396
6231,20.0381
6232,20.0365
6233,20.0348
6234,20.0332
6235,20.0315
6236,20.0297
6237,20.0279
6238,20.026
6239,20.0241
6240,20.0222
6240,20.0222
6241,20.0202
6242,20.0183
6243,20.0163
6244,20.0144
6245,20.0124
6246,20.0105
6247,20.0085
6248,20.0066
6249,20.0047
6250,20.0027
6250,20.0027
6251,20.0008
6252,19.9989
6253,19.997
6254,19.9951
6255,19.9932
6256,19.9913
6257,19.9894
6258,19.9875
6259,19.9856
6260,19.9837
6260,19.9837
6261,19.9818
6262,19.9799
6263,19.9779
6264,19.976
6265,19.974
6266,19.9721
6267,19.9701
6268,19.9681
6269,19.9661
6270,19.9641
6270,19.9641
6271,19.962
6272,19.96
6273,19.958
6274,19.9559
6275,19.9539
6276,19.9519
6277,19.9498
6278,19.9478
6279,19.9458
6280,19.9438
6280,19.9438
6281,19.9417
6282,19.9397
6283,19.9377
6284,19.9358
6285,19.9338
6286,19.9318
6287,19.9299
6288,19.9279
6289,19.926
6290,19.9241
6290,19.9241
6291,19.9222
6292,19.9202
6293,19.9183
6294,19.9164
6295,19.9144
6296,19.9125
6297,19.9105
6298,19.9085
6299,19.9066
6300,19.9046
6300,19.9046
6301,19.9026
6302,19.9007
6303,19.8988
6304,19.8969
6305,19.8951
6306,19.8933
6307,19.8915
6308,19.8898
6309,19.8881
6310,19.8864
6310,19.8864
6311,19.8848
6312,19.8831
6313,19.8814
6314,19.8797
6315,19.878
6316,19.8763
6317,19.8745
6318,19.8727
6319,19.8709
6320,19.8691
6320,19.8691
6321,19.8673
6322,19.8655
6323,19.8636
6324,19.8617
6325,19.8598
6326,19.8579
6327,19.856
6328,19.854
6329,19.852
6330,19.85
6330,19.85
6331,19.848
6332,19.846
6333,19.844
6334,19.842
6335,19.84
6336,19.838
6337,19.836
6338,19.8339
6339,19.8319
6340,19.8299
6340,19.8299
6341,19.8279
6342,19.8259
6343,19.8239
6344,19.8219
6345,19.8199
6346,19.8179
6347,19.8159
6348,19.8139
6349,19.8119
6350,19.8098
6350,19.8098
6351,19.8078
6352,19.8058
6353,19.8038
6354,19.8018
6355,19.7998
6356,19.7978
6357,19.7957
6358,19.7937
6359,19.7917
6360,19.7897
6360,19.7897
6361,19.7876
6362,19.7856
6363,19.7836
6364,19.7816
6365,19.7797
6366,19.7777
6367,19.7758
6368,19.7738
6369,19.7719
6370,19.77
6370,19.77
6371,19.7681
6372,19.7661
6373,19.7643
6374,19.7624
6375,19.7605
6376,19.7586
6377,19.7568
6378,19.7549
6379,19.7531
6380,19.7512
6380,19.7512
6381,19.7494
6382,19.7476
6383,19.7458
6384,19.7439
6385,19.7421
6386,19.7403
6387,19.7385
6388,19.7367
6389,19.7349
6390,19.7331
6390,19.7331
6391,19.7313
6392,19.7295
6393,19.7277
6394,19.7259
6395,19.7241
6396,19.7222
6397,19.7204
6398,19.7186
6399,19.7168
6400,19.7149
6400,19.7149
6401,19.7131
6402,19.7113
6403,19.7094
6404,19.7076
6405,19.7057
6406,19.7038
6407,19.7019
6408,19.7
6409,19.6981
6410,19.6962
6410,19.6962
6411,19.6943
6412,19.6924
6413,19.6905
6414,19.6886
6415,19.6867
6416,19.6848
6417,19.6829
6418,19.6811
6419,19.6792
6420,19.6773
6420,19.6773
6421,19.6754
6422,19.6735
6423,19.6717
6424,19.6698
6425,19.6679
6426,19.6661
6427,19.6642
6428,19.6623
6429,19.6605
6430,19.6586
6430,19.6586
6431,19.6568
6432,19.6549
6433,19.6531
6434,19.6513
6435,19.6494
6436,19.6476
6437,19.6458
6438,19.644
6439,19.6421
6440,19.6403
6440,19.6403
6441,19.6385
6442,19.6367
6443,19.6349
6444,19.6331
6445,19.6313
6446,19.6295
6447,19.6277
6448,19.6259
6449,19.624
6450,19.6222
6450,19.6222
6451,19.6204
6452,19.6186
6453,19.6168
6454,19.6149
6455,19.6131
6456,19.6113
6457,19.6095
6458,19.6077
6459,19.6058
6460,19.604
6460,19.604
6461,19.6022
6462,19.6004
6463,19.5986
6464,19.5968
6465,19.595
6466,19.5932
6467,19.5914
6468,19.5896
6469,19.5879
6470,19.5861
6470,19.5861
6471,19.5843
6472,19.5826
6473,19.5808
6474,19.5791
6475,19.5773
6476,19.5755
6477,19.5738
6478,19.572
6479,19.5703
6480,19.5685
6480,19.5685
6481,19.5668
6482,19.565
6483,19.5632
6484,19.5615
6485,19.5597
6486,19.5579
6487,19.5561
6488,19.5543
6489,19.5524
6490,19.5506
6490,19.5506
6491,19.5488
6492,19.547
6493,19.5451
6494,19.5433
6495,19.5414
6496,19.5396
6497,19.5378
6498,19.5359
6499,19.5341
6500,19.5322
6500,19.5322
6501,19.5303
6502,19.5285
6503,19.5266
6504,19.5248
6505,19.5229
6506,19.521
6507,19.5192
6508,19.5173
6509,19.5155
6510,19.5136
6510,19.5136
6511,19.5117
6512,19.5098
6513,19.508
6514,19.5061
6515,19.5042
6516,19.5023
6517,19.5004
6518,19.4985
6519,19.4967
6520,19.4948
6520,19.4948
6521,19.4929
6522,19.491
6523,19.4891
6524,19.4872
6525,19.4852
6526,19.4833
6527,19.4814
6528,19.4795
6529,19.4776
6530,19.4757
6530,19.4757
6531,19.4737
6532,19.4718
6533,19.4699
6534,19.468
6535,19.4661
6536,19.4642
6537,19.4623
6538,19.4605
6539,19.4586
6540,19.4567
6540,19.4567
6541,19.4548
6542,19.453
6543,19.4511
6544,19.4493
6545,19.4475
6546,19.4457
6547,19.4438
6548,19.442
6549,19.4402
6550,19.4385
6550,19.4385
6551,19.4367
6552,19.4349
6553,19.4331
6554,19.4313
6555,19.4296
6556,19.4278
6557,19.426
6558,19.4242
6559,19.4225
6560,19.4207
6560,19.4207
6561,19.4189
6562,19.4172
6563,19.4154
6564,19.4136
6565,19.4118
6566,19.4101
6567,19.4083
6568,19.4065
6569,19.4047
6570,19.4029
6570,19.4029
6571,19.4011
6572,19.3993
6573,19.3976
6574,19.3958
6575,19.3941
6576,19.3923
6577,19.3906
6578,19.3889
6579,19.3872
6580,19.3855
6580,19.3855
6581,19.3838
6582,19.3821
6583,19.3805
6584,19.3788
6585,19.3771
6586,19.3755
6587,19.3739
6588,19.3722
6589,19.3706
6590,19.369
6590,19.369
6591,19.3674
6592,19.3658
6593,19.3643
6594,19.3627
6595,19.3612
6596,19.3597
6597,19.3582
6598,19.3568
6599,19.3553
6600,19.3539
6600,19.3539
6601,19.3525
6602,19.3512
6603,19.3498
6604,19.3485
6605,19.3472
6606,19.346
6607,19.3447
6608,19.3435
6609,19.3423
6610,19.3412
6610,19.3412
6611,19.3401
6612,19.3389
6613,19.3378
6614,19.3367
6615,19.3356
6616,19.3345
6617,19.3335
6618,19.3324
6619,19.3313
6620,19.3303
6620,19.3303
6621,19.3292
6622,19.3282
6623,19.3272
6624,19.3262
6625,19.3252
6626,19.3243
6627,19.3233
6628,19.3224
6629,19.3215
6630,19.3206
6630,19.3206
6631,19.3197
6632,19.3188
6633,19.318
6634,19.3172
6635,19.3163
6636,19.3155
6637,19.3148
6638,19.314
6639,19.3133
6640,19.3125
6640,19.3125
6641,19.3118
6642,19.3111
6643,19.3104
6644,19.3097
6645,19.3091
6646,19.3084
6647,19.3078
6648,19.3071
6649,19.3065
6650,19.3059
6650,19.3059
6651,19.3053
6652,19.3047
6653,19.3042
6654,19.3037
6655,19.3032
6656,19.3027
6657,19.3023
6658,19.3019
6659,19.3015
6660,19.3012
6660,19.3012
6661,19.3008
6662,19.3006
6663,19.3003
6664,19.3002
6665,19.3
6666,19.2999
6667,19.2999
6668,19.2999
6669,19.3
6670,19.3001
6670,19.3001
6671,19.3002
6672,19.3005
6673,19.3007
6674,19.3011
6675,19.3015
6676,19.302
6677,19.3025
6678,19.3031
6679,19.3037
6680,19.3044
6680,19.3044
6681,19.3052
6682,19.306
6683,19.3069
6684,19.3078
6685,19.3087
6686,19.3097
6687,19.3107
6688,19.3117
6689,19.3128
6690,19.314
6690,19.314
6691,19.3151
6692,19.3164
6693,19.3176
6694,19.3189
6695,19.3203
6696,19.3216
6697,19.3231
6698,19.3245
6699,19.326
6700,19.3275
6700,19.3275
6701,19.3291
6702,19.3307
6703,19.3323
6704,19.3338
6705,19.3354
6706,19.3371
6707,19.3387
6708,19.3403
6709,19.342
6710,19.3436
6710,19.3436
6711,19.3453
6712,19.3469
6713,19.3486
6714,19.3502
6715,19.3518
6716,19.3534
6717,19.355
6718,19.3566
6719,19.3582
6720,19.3598
6720,19.3598
6721,19.3614
6722,19.363
6723,19.3645
6724,19.3661
6725,19.3677
6726,19.3692
6727,19.3708
6728,19.3723
6729,19.3739
6730,19.3754
6730,19.3754
6731,19.3769
6732,19.3785
6733,19.38
6734,19.3815
6735,19.383
6736,19.3845
6737,19.3861
6738,19.3876
6739,19.3891
6740,19.3906
6740,19.3906
6741,19.3921
6742,19.3936
6743,19.3951
6744,19.3965
6745,19.398
6746,19.3995
6747,19.401
6748,19.4024
6749,19.4039
6750,19.4054
6750,19.4054
6751,19.4068
6752,19.4083
6753,19.4098
6754,19.4113
6755,19.4127
6756,19.4143
6757,19.4158
6758,19.4173
6759,19.4188
6760,19.4203
6760,19.4203
6761,19.4219
6762,19.4234
6763,19.425
6764,19.4266
6765,19.4281
6766,19.4297
6767,19.4313
6768,19.4329
6769,19.4345
6770,19.4361
6770,19.4361
6771,19.4377
6772,19.4393
6773,19.4409
6774,19.4425
6775,19.4441
6776,19.4457
6777,19.4472
6778,19.4488
6779,19.4504
6780,19.452
6780,19.452
6781,19.4536
6782,19.4551
6783,19.4567
6784,19.4584
6785,19.46
6786,19.4616
6787,19.4632
6788,19.4649
6789,19.4666
6790,19.4682
6790,19.4682
6791,19.4699
6792,19.4716
6793,19.4732
6794,19.4749
6795,19.4765
6796,19.4781
6797,19.4798
6798,19.4814
6799,19.483
6800,19.4846
6800,19.4846
6801,19.4862
6802,19.4878
6803,19.4894
6804,19.4909
6805,19.4925
6806,19.494
6807,19.4955
6808,19.497
6809,19.4985
6810,19.5
6810,19.5
6811,19.5015
6812,19.503
6813,19.5044
6814,19.5059
6815,19.5074
6816,19.5088
6817,19.5103
6818,19.5118
6819,19.5132
6820,19.5147
6820,19.5147
6821,19.5161
6822,19.5176
6823,19.519
6824,19.5205
6825,19.5219
6826,19.5234
6827,19.5249
6828,19.5264
6829,19.5279
6830,19.5294
6830,19.5294
6831,19.5309
6832,19.5324
6833,19.5339
6834,19.5354
6835,19.5369
6836,19.5384
6837,19.5399
6838,19.5414
6839,19.5429
6840,19.5444
6840,19.5444
6841,19.546
6842,19.5475
6843,19.549
6844,19.5505
6845,19.552
6846,19.5534
6847,19.5549
6848,19.5564
6849,19.5578
6850,19.5592
6850,19.5592
6851,19.5607
6852,19.562
6853,19.5634
6854,19.5647
6855,19.566
6856,19.5672
6857,19.5684
6858,19.5696
6859,19.5708
6860,19.5719
6860,19.5719
6861,19.5729
6862,19.574
6863,19.5751
6864,19.5762
6865,19.5773
6866,19.5783
6867,19.5794
6868,19.5805
6869,19.5815
6870,19.5826
6870,19.5826
6871,19.5837
6872,19.5847
6873,19.5858
6874,19.5868
6875,19.5879
6876,19.589
6877,19.5901
6878,19.5911
6879,19.5922
6880,19.5933
6880,19.5933
6881,19.5944
6882,19.5954
6883,19.5965
6884,19.5976
6885,19.5986
6886,19.5997
6887,19.6008
6888,19.6018
6889,19.6029
6890,19.6039
6890,19.6039
6891,19.605
6892,19.606
6893,19.607
6894,19.6081
6895,19.6091
6896,19.6101
6897,19.6111
6898,19.6121
6899,19.6131
6900,19.614
6900,19.614
6901,19.615
6902,19.616
6903,19.6169
6904,19.6179
6905,19.6188
6906,19.6198
6907,19.6207
6908,19.6216
6909,19.6225
6910,19.6234
6910,19.6234
6911,19.6243
6912,19.6252
6913,19.626
6914,19.6269
6915,19.6277
6916,19.6284
6917,19.6292
6918,19.6299
6919,19.6306
6920,19.6313
6920,19.6313
6921,19.632
6922,19.6326
6923,19.6333
6924,19.634
6925,19.6346
6926,19.6353
6927,19.6359
6928,19.6366
6929,19.6372
6930,19.6378
6930,19.6378
6931,19.6385
6932,19.6391
6933,19.6397
6934,19.6402
6935,19.6408
6936,19.6413
6937,19.6419
6938,19.6424
6939,19.6429
6940,19.6433
6940,19.6433
6941,19.6438
6942,19.6442
6943,19.6447
6944,19.6451
6945,19.6455
6946,19.6459
6947,19.6463
6948,19.6467
6949,19.647
6950,19.6474
6950,19.6474
6951,19.6477
6952,19.6481
6953,19.6484
6954,19.6487
6955,19.6491
6956,19.6494
6957,19.6497
6958,19.65
6959,19.6503
6960,19.6506
6960,19.6506
6961,19.6509
6962,19.6512
6963,19.6515
6964,19.6517
6965,19.652
6966,19.6523
6967,19.6525
6968,19.6528
6969,19.6531
6970,19.6533
6970,19.6533
6971,19.6536
6972,19.6539
6973,19.6541
6974,19.6544
6975,19.6547
6976,19.655
6977,19.6553
6978,19.6556
6979,19.6559
6980,19.6562
6980,19.6562
6981,19.6565
6982,19.6568
6983,19.6571
6984,19.6575
6985,19.6578
6986,19.6581
6987,19.6584
6988,19.6588
6989,19.6591
6990,19.6594
6990,19.6594
6991,19.6597
6992,19.66
6993,19.6603
6994,19.6605
6995,19.6606
6996,19.6607
6997,19.6608
6998,19.6608
6999,19.6608
7000,19.6608
7000,19.6608
7001,19.6607
7002,19.6605
7003,19.6603
7004,19.66
7005,19.6597
7006,19.6593
7007,19.6588
7008,19.6582
7009,19.6576
7010,19.657
7010,19.657
7011,19.6563
7012,19.6556
7013,19.6548
7014,19.6541
7015,19.6534
7016,19.6526
7017,19.6519
7018,19.6511
7019,19.6503
7020,19.6495
7020,19.6495
7021,19.6487
7022,19.648
7023,19.6472
7024,19.6464
7025,19.6456
7026,19.6448
7027,19.644
7028,19.6432
7029,19.6424
7030,19.6416
7030,19.6416
7031,19.6408
7032,19.64
7033,19.6393
7034,19.6385
7035,19.6378
7036,19.6371
7037,19.6364
7038,19.6357
7039,19.635
7040,19.6343
7040,19.6343
7041,19.6336
7042,19.633
7043,19.6323
7044,19.6316
7045,19.631
7046,19.6303
7047,19.6296
7048,19.629
7049,19.6283
7050,19.6277
7050,19.6277
7051,19.627
7052,19.6263
7053,19.6256
7054,19.625
7055,19.6243
7056,19.6236
7057,19.6229
7058,19.6222
7059,19.6215
7060,19.6208
7060,19.6208
7061,19.62
7062,19.6193
7063,19.6186
7064,19.6178
7065,19.6171
7066,19.6164
7067,19.6156
7068,19.6148
7069,19.6141
7070,19.6133
7070,19.6133
7071,19.6125
7072,19.6117
7073,19.611
7074,19.6102
7075,19.6094
7076,19.6087
7077,19.608
7078,19.6072
7079,19.6065
7080,19.6058
7080,19.6058
7081,19.605
7082,19.6043
7083,19.6036
7084,19.6029
7085,19.6022
7086,19.6015
7087,19.6008
7088,19.6001
7089,19.5994
7090,19.5988
7090,19.5988
7091,19.5981
7092,19.5974
7093,19.5967
7094,19.596
7095,19.5953
7096,19.5946
7097,19.594
7098,19.5933
7099,19.5926
7100,19.5919
7100,19.5919
7101,19.5912
7102,19.5905
7103,19.5898
7104,19.5891
7105,19.5884
7106,19.5877
7107,19.587
7108,19.5863
7109,19.5855
7110,19.5848
7110,19.5848
7111,19.5841
7112,19.5834
7113,19.5826
7114,19.5819
7115,19.5812
7116,19.5804
7117,19.5797
7118,19.5789
7119,19.5782
7120,19.5774
7120,19.5774
7121,19.5767
7122,19.576
7123,19.5752
7124,19.5745
7125,19.5737
7126,19.573
7127,19.5722
7128,19.5715
7129,19.5707
7130,19.5699
7130,19.5699
7131,19.5692
7132,19.5684
7133,19.5676
7134,19.5668
7135,19.566
7136,19.5652
7137,19.5643
7138,19.5635
7139,19.5626
7140,19.5617
